Profile: <cProfile.Profile object at 0x0000027907471630>
         36274 function calls (36090 primitive calls) in 4.358 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 impl.py:181(_interleave_addrinfos)
       13    0.000    0.000    0.000    0.000 events.py:103(__init__)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:1039(_response_eof)
        3    0.000    0.000    0.002    0.001 client.py:957(close)
       72    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        9    0.000    0.000    0.000    0.000 cookies.py:35(__init__)
        4    0.000    0.000    0.000    0.000 encoder.py:183(encode)
        3    0.000    0.000    0.003    0.001 proactor_events.py:649(_make_ssl_transport)
        6    0.000    0.000    0.000    0.000 sslproto.py:671(_write_appdata)
        3    0.000    0.000    0.002    0.001 sslproto.py:605(_start_shutdown)
       24    0.000    0.000    0.000    0.000 <frozen _collections_abc>:790(items)
        3    0.000    0.000    0.002    0.001 poolmanager.py:331(connection_from_pool_key)
        1    0.000    0.000    0.002    0.002 connector.py:429(_close)
       26    0.000    0.000    0.000    0.000 coroutines.py:34(iscoroutine)
       91    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       21    0.000    0.000    0.000    0.000 cookies.py:309(__setitem__)
        6    0.000    0.000    0.000    0.000 connector.py:390(_drop_acquired_per_host)
        3    0.000    0.000    0.001    0.000 payload.py:386(__init__)
        1    0.000    0.000    0.922    0.922 runners.py:160(run)
       12    0.000    0.000    0.000    0.000 sslproto.py:490(_set_state)
       33    0.000    0.000    0.000    0.000 queue.py:254(_get)
        2    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        9    0.000    0.000    0.000    0.000 typing.py:1304(__instancecheck__)
        4    0.000    0.000    0.000    0.000 adapters.py:202(__init__)
        3    0.000    0.000    0.476    0.159 connectionpool.py:1091(_validate_conn)
       66    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 url.py:263(_remove_path_dot_segments)
       21    0.000    0.000    0.000    0.000 sslproto.py:845(_get_write_buffer_size)
        3    0.000    0.000    0.001    0.000 poolmanager.py:230(_new_pool)
       30    0.000    0.000    0.000    0.000 utils.py:1045(_validate_header_part)
        5    0.000    0.000    0.001    0.000 __init__.py:299(loads)
        3    0.000    0.000    0.001    0.000 compression_utils.py:92(__init__)
        3    0.000    0.000    0.000    0.000 ipaddress.py:1889(__init__)
        1    0.000    0.000    0.000    0.000 _transcripts.py:278(<dictcomp>)
       49    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.916    0.916 runners.py:86(run)
        3    0.000    0.000    0.000    0.000 message.py:243(get_payload)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:621(write_bytes)
        3    0.000    0.000    0.001    0.000 payload.py:219(__init__)
        1    0.000    0.000    0.131    0.131 ssl.py:745(create_default_context)
        2    0.000    0.000    0.003    0.001 threading.py:604(wait)
        3    0.000    0.000    0.917    0.306 windows_events.py:317(run_forever)
        2    0.000    0.000    0.001    0.001 _compiler.py:738(compile)
        3    0.000    0.000    0.003    0.001 sslproto.py:530(_start_handshake)
        3    0.000    0.000    0.000    0.000 ssl.py:566(set_alpn_protocols)
        3    0.000    0.000    0.000    0.000 request.py:189(body_to_chunks)
        2    0.000    0.000    0.002    0.001 client.py:1185(close)
     10/9    0.000    0.000    0.000    0.000 typing.py:352(inner)
        6    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
        1    0.000    0.000    0.004    0.004 runners.py:65(close)
        3    0.000    0.000    0.000    0.000 client.py:248(__init__)
        2    0.000    0.000    0.000    0.000 windows_events.py:867(close)
        6    0.000    0.000    0.002    0.000 impl.py:131(_connect_sock)
        6    0.000    0.000    0.003    0.000 base_events.py:987(create_connection)
        4    0.000    0.000    0.000    0.000 ssl.py:740(verify_mode)
        3    0.000    0.000    0.000    0.000 connector.py:662(_release)
        9    0.000    0.000    0.000    0.000 typing.py:1579(__subclasscheck__)
        3    0.000    0.000    0.000    0.000 proactor_events.py:50(__init__)
        6    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
        3    0.000    0.000    0.002    0.001 adapters.py:446(get_connection_with_tls_context)
       11    0.000    0.000    0.000    0.000 cookiejar.py:884(__init__)
        1    0.000    0.000    0.003    0.003 base_events.py:815(run_in_executor)
        3    0.000    0.000    0.000    0.000 cookies.py:289(__init__)
       33    0.000    0.000    0.000    0.000 queue.py:251(_put)
        1    0.000    0.000    0.000    0.000 connector.py:775(__init__)
        3    0.000    0.000    0.000    0.000 streams.py:109(__init__)
       28    0.000    0.000    0.000    0.000 _parser.py:233(__next)
        2    0.000    0.000    0.000    0.000 {built-in method _signal.set_wakeup_fd}
        3    0.000    0.000    0.000    0.000 connection.py:513(__init__)
       42    0.000    0.000    0.000    0.000 connection.py:312(<genexpr>)
        3    0.000    0.000    0.000    0.000 tasks.py:841(shield)
        1    0.000    0.000    0.002    0.002 proactor_events.py:631(__init__)
        9    0.000    0.000    0.000    0.000 helpers.py:511(is_ip_address)
        1    0.000    0.000    0.003    0.003 thread.py:161(submit)
       73    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        3    0.000    0.000    0.000    0.000 ipaddress.py:1617(_ip_int_from_string)
        1    0.000    0.000    0.369    0.369 _transcripts.py:283(fetch)
       24    0.000    0.000    0.000    0.000 client.py:1011(_output)
       15    0.000    0.000    0.000    0.000 _url.py:517(port)
        3    0.000    0.000    0.000    0.000 weakref.py:568(__init__)
        2    0.000    0.000    0.001    0.000 _parser.py:972(parse)
        6    0.000    0.000    0.000    0.000 sslproto.py:695(_do_write)
        4    0.000    0.000    0.001    0.000 poolmanager.py:268(clear)
        3    0.000    0.000    0.001    0.000 models.py:494(prepare_body)
        6    0.000    0.000    0.000    0.000 client_proto.py:51(should_close)
        6    0.000    0.000    0.026    0.004 proactor_events.py:251(_data_received)
        9    0.000    0.000    0.000    0.000 _quoting_c.pyx:220(_do_quote)
       36    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        4    0.000    0.000    0.001    0.000 client.py:971(send)
        3    0.000    0.000    0.000    0.000 tasks.py:754(_done_callback)
       17    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        4    0.000    0.000    0.000    0.000 retry.py:198(__init__)
       10    0.000    0.000    0.000    0.000 locks.py:200(wait)
        1    0.000    0.000    0.000    0.000 chunker.py:4(create_chunks)
        3    0.000    0.000    0.000    0.000 {method 'Close' of 'PyHKEY' objects}
        6    0.000    0.000    0.000    0.000 {method 'write' of '_ssl.MemoryBIO' objects}
       13    0.000    0.000    0.000    0.000 socket.py:521(type)
        3    0.000    0.000    0.001    0.000 response.py:118(__init__)
        9    0.000    0.000    0.000    0.000 url.py:326(<listcomp>)
       13    0.000    0.000    0.000    0.000 {built-in method _heapq.heappush}
        1    0.000    0.000    0.000    0.000 tasks.py:42(all_tasks)
        1    0.000    0.000    0.000    0.000 _compiler.py:241(_optimize_charset)
        3    0.000    0.000    0.000    0.000 client.py:1155(post)
       12    0.000    0.000    0.000    0.000 connection.py:163(host)
       10    0.000    0.000    0.001    0.000 cookiejar.py:983(set_ok_verifiability)
        3    0.000    0.000    0.000    0.000 connection.py:290(putrequest)
        6    0.000    0.000    0.000    0.000 parse.py:413(_splitnetloc)
        3    0.000    0.000    0.000    0.000 proactor_events.py:28(_set_socket_extra)
       21    0.000    0.000    0.000    0.000 {method 'read' of '_ssl.MemoryBIO' objects}
        3    0.000    0.000    0.000    0.000 http_parser.py:955(feed_data)
        3    0.000    0.000    0.000    0.000 utils.py:539(get_encoding_from_headers)
        3    0.000    0.000    0.131    0.044 connector.py:994(_get_ssl_context)
        3    0.000    0.000    0.001    0.000 http_parser.py:931(__init__)
        1    0.000    0.000    0.000    0.000 connector.py:224(__init__)
        3    0.000    0.000    0.000    0.000 connector.py:180(release)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:371(connection_key)
        1    0.000    0.000    0.000    0.000 __init__.py:71(search_function)
        3    0.000    0.000    0.000    0.000 request.py:2667(getproxies_registry)
       35    0.000    0.000    0.000    0.000 windows_events.py:428(_check_closed)
        6    0.000    0.000    0.000    0.000 contextlib.py:287(helper)
        2    0.000    0.000    0.000    0.000 reprlib.py:55(repr1)
       43    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        3    0.000    0.000    0.003    0.001 weakref.py:585(__call__)
        6    0.000    0.000    0.000    0.000 timeouts.py:125(timeout)
        4    0.000    0.000    0.000    0.000 cookiejar.py:1096(return_ok)
        6    0.000    0.000    0.000    0.000 {built-in method sys.set_asyncgen_hooks}
       20    0.000    0.000    0.000    0.000 _parser.py:164(__getitem__)
       20    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      4/2    0.000    0.000    0.000    0.000 _parser.py:174(getwidth)
        2    0.000    0.000    0.003    0.002 threading.py:938(start)
       10    0.000    0.000    0.000    0.000 events.py:64(cancel)
       81    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        6    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        4    0.000    0.000    0.000    0.000 enum.py:1509(__and__)
        2    0.000    0.000    0.003    0.002 resolver.py:34(resolve)
        1    0.000    0.000    0.006    0.006 _transcripts.py:351(parse)
       43    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        3    0.000    0.000    0.000    0.000 _collections.py:102(__setitem__)
        3    0.000    0.000    0.001    0.000 response.py:437(_init_decoder)
       15    0.000    0.000    0.000    0.000 cookiejar.py:636(eff_request_host)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:805(__init__)
        4    0.000    0.000    0.000    0.000 poolmanager.py:200(__init__)
        6    0.000    0.000    0.019    0.003 ssl.py:977(do_handshake)
        6    0.000    0.000    0.000    0.000 windows_events.py:83(cancel)
        3    0.000    0.000    0.002    0.001 client_proto.py:68(close)
        6    0.000    0.000    0.000    0.000 streams.py:500(_read_nowait)
       14    0.000    0.000    0.000    0.000 <attrs generated eq aiohttp.client_reqrep.ConnectionKey>:1(__eq__)
       21    0.000    0.000    0.000    0.000 parse.py:175(port)
        3    0.000    0.000    0.000    0.000 base_events.py:191(_set_nodelay)
       18    0.000    0.000    0.000    0.000 _url.py:489(raw_host)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:1150(get_encoding)
        3    0.000    0.000    0.000    0.000 sessions.py:724(<listcomp>)
        9    0.000    0.000    0.000    0.000 _url.py:41(__get__)
        1    0.000    0.000    0.000    0.000 threading.py:433(acquire)
        6    0.000    0.000    0.000    0.000 ssl.py:503(_encode_hostname)
        3    0.000    0.000    0.000    0.000 utils.py:514(_parse_content_type_header)
       15    0.000    0.000    0.000    0.000 parse.py:193(_userinfo)
        9    0.000    0.000    0.000    0.000 message.py:615(get_content_maintype)
        9    0.000    0.000    0.000    0.000 sslproto.py:874(_control_ssl_reading)
       58    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        3    0.000    0.000    0.000    0.000 helpers.py:632(start)
       28    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 __init__.py:183(dumps)
        2    0.000    0.000    1.441    0.720 sessions.py:593(get)
        3    0.000    0.000    0.000    0.000 client_proto.py:26(__init__)
        3    0.000    0.000    0.000    0.000 connectionpool.py:259(_get_conn)
        3    0.000    0.000    0.002    0.001 poolmanager.py:277(connection_from_host)
        1    0.000    0.000    0.000    0.000 pstats.py:118(init)
        1    0.000    0.000    0.001    0.001 __init__.py:163(match)
        3    0.000    0.000    0.000    0.000 feedparser.py:69(close)
        1    0.000    0.000    0.000    0.000 futures.py:345(_copy_future_state)
        3    0.000    0.000    0.000    0.000 connection.py:133(__init__)
        3    0.000    0.000    0.000    0.000 cookies.py:485(__set)
        1    0.000    0.000    0.001    0.001 proactor_events.py:782(_make_self_pipe)
        1    0.000    0.000    0.002    0.002 connector.py:424(close)
       18    0.000    0.000    0.000    0.000 futures.py:299(_get_loop)
       88    0.000    0.000    0.000    0.000 parse.py:108(_noop)
        3    0.000    0.000    0.004    0.001 feedparser.py:171(feed)
        6    0.000    0.000    0.000    0.000 response.py:724(_error_catcher)
        6    0.000    0.000    0.000    0.000 cookies.py:542(merge_cookies)
        3    0.000    0.000    0.000    0.000 response.py:624(release_conn)
        3    0.000    0.000    0.001    0.000 client.py:1032(_send_output)
        3    0.000    0.000    0.000    0.000 http_parser.py:987(feed_eof)
       15    0.000    0.000    0.000    0.000 utils.py:1034(check_header_validity)
        2    0.000    0.000    0.000    0.000 reprlib.py:126(repr_str)
        6    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        6    0.000    0.000    0.003    0.000 socket.py:499(close)
        6    0.000    0.000    0.000    0.000 client_reqrep.py:1069(release)
        6    0.000    0.000    0.000    0.000 message.py:150(__init__)
        3    0.000    0.000    0.008    0.003 utils.py:826(get_environ_proxies)
        3    0.000    0.000    0.000    0.000 feedparser.py:195(_new_message)
        3    0.000    0.000    0.000    0.000 base_events.py:180(_run_until_complete_cb)
        3    0.000    0.000    0.001    0.000 client.py:440(_build_url)
        4    0.000    0.000    0.001    0.000 adapters.py:536(close)
        3    0.000    0.000    0.001    0.000 cookies.py:525(load)
        6    0.000    0.000    0.000    0.000 streams.py:635(read)
       10    0.000    0.000    0.000    0.000 _weakrefset.py:63(__iter__)
        1    0.000    0.000    1.099    1.099 _api.py:18(list_transcripts)
       52    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        1    0.000    0.000    0.000    0.000 weakref.py:369(remove)
        9    0.000    0.000    0.000    0.000 {function HTTPResponse.close at 0x000002790475C2C0}
        3    0.000    0.000    0.001    0.000 url.py:351(_encode_target)
       12    0.000    0.000    0.000    0.000 tasks.py:35(current_task)
        6    0.000    0.000    0.001    0.000 <frozen genericpath>:16(exists)
        3    0.000    0.000    0.000    0.000 adapters.py:546(request_url)
        3    0.000    0.000    0.000    0.000 response.py:1062(closed)
        3    0.000    0.000    0.001    0.000 response.py:210(_get_decoder)
        3    0.000    0.000    0.004    0.001 request.py:2716(getproxies)
        3    0.000    0.000    0.000    0.000 socket.py:680(__init__)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:1130(read)
       64    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 cookiejar.py:1004(set_ok_path)
        6    0.000    0.000    0.000    0.000 helpers.py:689(__enter__)
        3    0.000    0.000    0.193    0.064 ssl_.py:392(ssl_wrap_socket)
        7    0.000    0.000    0.000    0.000 __init__.py:1467(debug)
        1    0.000    0.000    0.000    0.000 events.py:750(_init_event_loop_policy)
        3    0.000    0.000    0.000    0.000 models.py:106(_encode_params)
       24    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        3    0.000    0.000    0.000    0.000 ipaddress.py:1183(_ip_int_from_string)
        6    0.000    0.000    0.000    0.000 url.py:100(__new__)
        3    0.000    0.000    0.000    0.000 _url.py:749(_normalize_path)
        3    0.000    0.000    0.000    0.000 models.py:258(__init__)
        2    0.000    0.000    0.001    0.001 sessions.py:794(close)
       14    0.000    0.000    0.000    0.000 cookies.py:43(get_host)
        2    0.000    0.000    0.002    0.001 runners.py:131(_lazy_init)
        3    0.000    0.000    0.000    0.000 models.py:997(raise_for_status)
        3    0.000    0.000    0.001    0.000 proactor_events.py:610(__init__)
        6    0.000    0.000    0.000    0.000 helpers.py:703(__exit__)
        1    0.000    0.000    0.000    0.000 socket.py:287(accept)
        3    0.000    0.000    0.000    0.000 streams.py:355(read)
        3    0.000    0.000    0.000    0.000 connector.py:1232(_convert_hosts_to_addr_infos)
       17    0.000    0.000    0.000    0.000 cookiejar.py:1753(__iter__)
       15    0.000    0.000    0.000    0.000 cookies.py:190(_unquote)
        1    0.000    0.000    0.000    0.000 windows_events.py:418(__init__)
        1    0.000    0.000    0.000    0.000 pstats.py:108(__init__)
        3    0.000    0.000    0.000    0.000 utils.py:1018(get_auth_from_url)
        9    0.000    0.000    0.000    0.000 _quoting_c.pyx:204(__call__)
        6    0.000    0.000    0.000    0.000 timeouts.py:33(__init__)
       71    0.000    0.000    0.000    0.000 {method 'done' of '_asyncio.Future' objects}
        3    0.000    0.000    0.000    0.000 streams.py:473(_read_nowait_chunk)
        3    0.000    0.000    0.000    0.000 connectionpool.py:82(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:1353(__init__)
        3    0.000    0.000    0.000    0.000 connector.py:647(_release_acquired)
        3    0.000    0.000    0.001    0.000 cookies.py:140(get_cookie_header)
        1    0.000    0.000    1.963    1.963 api.py:14(request)
        3    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 base_protocol.py:61(connection_made)
       15    0.000    0.000    0.000    0.000 {method 'subn' of 're.Pattern' objects}
        6    0.000    0.000    0.000    0.000 sslproto.py:207(write)
        6    0.000    0.000    0.002    0.000 proactor_events.py:725(sock_connect)
        1    0.000    0.000    0.000    0.000 _transcripts.py:119(build)
       56    0.000    0.000    0.000    0.000 <frozen _collections_abc>:409(__subclasshook__)
        3    0.000    0.000    0.002    0.001 sslproto.py:636(_do_flush)
       24    0.000    0.000    0.000    0.000 <frozen _collections_abc>:812(__init__)
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'multidict._multidict.CIMultiDict' objects}
        9    0.000    0.000    0.000    0.000 parse.py:156(username)
       33    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        1    0.000    0.000    0.001    0.001 video.py:9(extract_youtube_video_id)
        2    0.000    0.000    0.001    0.000 base_events.py:564(shutdown_default_executor)
        2    0.000    0.000    0.000    0.000 coroutines.py:50(_format_coroutine)
        3    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.001    0.000 sslproto.py:641(_do_shutdown)
        3    0.000    0.000    0.000    0.000 _url.py:763(_encode_host)
        1    0.000    0.000    1.472    1.472 video.py:43(get_transcript)
        3    0.000    0.000    0.000    0.000 http_writer.py:78(write)
        3    0.000    0.000    0.000    0.000 models.py:572(prepare_content_length)
        6    0.000    0.000    0.000    0.000 timeouts.py:93(__aexit__)
        2    0.000    0.000    0.000    0.000 _compiler.py:434(_get_literal_prefix)
        3    0.000    0.000    0.000    0.000 response.py:668(_init_length)
        4    0.000    0.000    0.000    0.000 _collections.py:84(__init__)
        3    0.000    0.000    0.000    0.000 sessions.py:159(resolve_redirects)
        3    0.000    0.000    0.002    0.001 sslproto.py:102(close)
        3    0.000    0.000    0.000    0.000 streams.py:618(feed_data)
       10    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 cookies.py:358(update)
        1    0.000    0.000    0.000    0.000 typing.py:658(Union)
       15    0.000    0.000    0.000    0.000 windows_events.py:570(finish_send)
        3    0.000    0.000    0.000    0.000 <attrs generated init aiohttp.client_reqrep.ConnectionKey>:1(__init__)
        3    0.000    0.000    0.000    0.000 typing.py:168(_type_check)
        6    0.000    0.000    0.000    0.000 streams.py:242(feed_data)
        6    0.000    0.000    0.000    0.000 feedparser.py:121(pushlines)
        3    0.000    0.000    0.000    0.000 streams.py:585(__init__)
        3    0.000    0.000    0.000    0.000 _url.py:55(_normalize_path_segments)
       20    0.000    0.000    0.000    0.000 _parser.py:254(get)
        8    0.000    0.000    0.000    0.000 cookiejar.py:459(strip_quotes)
        6    0.000    0.000    0.000    0.000 transports.py:277(_maybe_pause_protocol)
        4    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.000    0.000 parse.py:729(parse_qsl)
        3    0.000    0.000    0.000    0.000 ssl.py:527(wrap_bio)
       40    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        6    0.000    0.000    0.000    0.000 threading.py:1446(current_thread)
        6    0.000    0.000    0.000    0.000 timeout.py:188(clone)
        2    0.000    0.000    0.000    0.000 base_futures.py:45(_future_repr_info)
        3    0.000    0.000    0.000    0.000 models.py:799(iter_content)
       23    0.000    0.000    0.000    0.000 {built-in method _contextvars.copy_context}
        3    0.000    0.000    0.000    0.000 client.py:429(flush)
        3    0.000    0.000    0.000    0.000 response.py:486(_flush_decoder)
        3    0.000    0.000    0.000    0.000 ipaddress.py:1282(__init__)
       39    0.000    0.000    0.000    0.000 cookiejar.py:44(_debug)
        3    0.000    0.000    0.000    0.000 proactor_events.py:333(__init__)
       23    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        3    0.000    0.000    0.000    0.000 client.py:1213(_encode_request)
        4    0.000    0.000    0.000    0.000 adapters.py:240(init_poolmanager)
       43    0.000    0.000    0.000    0.000 proactor_events.py:880(_process_events)
        3    0.000    0.000    0.000    0.000 hooks.py:22(dispatch_hook)
        2    0.000    0.000    0.000    0.000 reprlib.py:15(wrapper)
        3    0.000    0.000    0.000    0.000 transports.py:270(__init__)
        3    0.000    0.000    0.000    0.000 helpers.py:642(timer)
        1    0.000    0.000    0.000    0.000 tasks.py:61(<setcomp>)
        3    0.000    0.000    0.000    0.000 tasks.py:366(create_task)
       12    0.000    0.000    0.000    0.000 client_reqrep.py:1101(_release_connection)
        7    0.000    0.000    0.000    0.000 typing.py:1297(__setattr__)
       10    0.000    0.000    0.000    0.000 base_events.py:1840(_timer_handle_cancelled)
        6    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
        3    0.000    0.000    0.001    0.000 client.py:1270(endheaders)
        3    0.000    0.000    0.000    0.000 windows_events.py:632(finish_connect)
        9    0.000    0.000    0.000    0.000 client_reqrep.py:1114(_cleanup_writer)
        3    0.000    0.000    0.000    0.000 models.py:85(path_url)
        9    0.000    0.000    0.000    0.000 tasks.py:509(_on_completion)
        3    0.000    0.000    0.000    0.000 tasks.py:881(_inner_done_callback)
       30    0.000    0.000    0.000    0.000 {method 'add_done_callback' of '_asyncio.Task' objects}
        4    0.000    0.000    0.001    0.000 ssl.py:1236(send)
        6    0.000    0.000    0.000    0.000 {function _OverlappedFuture.cancel at 0x0000027906BC19E0}
        1    0.000    0.000    0.000    0.000 futures.py:409(wrap_future)
        3    0.000    0.000    0.000    0.000 payload.py:245(write)
        6    0.000    0.000    0.000    0.000 sslproto.py:371(_get_app_transport)
        6    0.000    0.000    0.000    0.000 windows_events.py:67(_cancel_overlapped)
        4    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        3    0.000    0.000    0.000    0.000 ssl.py:866(_create)
        5    0.000    0.000    0.000    0.000 mixins.py:12(_get_loop)
        3    0.000    0.000    0.000    0.000 _collections.py:95(__getitem__)
        3    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
        4    0.000    0.000    0.001    0.000 signal.py:24(_int_to_enum)
       14    0.000    0.000    0.000    0.000 cookies.py:90(unverifiable)
        6    0.000    0.000    0.000    0.000 helpers.py:724(ceil_timeout)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:1119(_notify_content)
        6    0.000    0.000    0.000    0.000 http_parser.py:1000(end_http_chunk_receiving)
        1    0.000    0.000    0.000    0.000 {built-in method time.get_clock_info}
        6    0.000    0.000    0.000    0.000 sslproto.py:423(get_buffer)
        3    0.000    0.000    0.000    0.000 helpers.py:162(from_url)
        4    0.000    0.000    0.000    0.000 <frozen _collections_abc>:78(_check_methods)
        6    0.000    0.000    0.000    0.000 contextlib.py:132(__enter__)
        6    0.000    0.000    0.000    0.000 tasks.py:541(_cancel_and_wait)
        6    0.000    0.000    0.000    0.000 tasks.py:644(ensure_future)
        6    0.000    0.000    0.000    0.000 response.py:1094(supports_chunked_reads)
        8    0.000    0.000    0.000    0.000 cookies.py:534(<listcomp>)
       18    0.000    0.000    0.000    0.000 {built-in method time.time}
       12    0.000    0.000    0.000    0.000 {method 'cancel' of '_asyncio.Task' objects}
       36    0.000    0.000    0.000    0.000 timeout.py:130(_validate_timeout)
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 threading.py:1080(join)
       12    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        1    0.000    0.000    0.002    0.002 windows_events.py:312(__init__)
        3    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        3    0.000    0.000    0.193    0.064 ssl_.py:493(_ssl_wrap_socket_impl)
       15    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        5    0.000    0.000    0.000    0.000 parse.py:659(unquote)
        4    0.000    0.000    0.000    0.000 cookiejar.py:1587(_process_rfc2109_cookies)
        3    0.000    0.000    0.000    0.000 ssl_.py:469(is_ipaddress)
        3    0.000    0.000    0.000    0.000 response.py:245(__init__)
        3    0.000    0.000    0.000    0.000 adapters.py:396(build_connection_pool_key_attributes)
        3    0.000    0.000    0.000    0.000 client.py:1360(__aexit__)
        3    0.000    0.000    0.000    0.000 timeout.py:172(from_float)
        9    0.000    0.000    0.000    0.000 client_reqrep.py:364(is_ssl)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1297(_cookie_attrs)
        3    0.000    0.000    0.000    0.000 connectionpool.py:297(_put_conn)
       14    0.000    0.000    0.000    0.000 cookies.py:46(get_origin_req_host)
        9    0.000    0.000    0.000    0.000 sessions.py:84(<listcomp>)
        2    0.000    0.000    0.000    0.000 _transcripts.py:32(_raise_http_errors)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1272(_cookies_for_domain)
       14    0.000    0.000    0.000    0.000 cookies.py:94(origin_req_host)
        7    0.000    0.000    0.000    0.000 {built-in method _heapq.heappop}
        6    0.000    0.000    0.000    0.000 connectionpool.py:349(_get_timeout)
        3    0.000    0.000    0.000    0.000 cookies.py:607(value_decode)
        3    0.000    0.000    0.000    0.000 sessions.py:781(get_adapter)
        8    0.000    0.000    0.000    0.000 hooks.py:15(default_hooks)
        3    0.000    0.000    0.000    0.000 helpers.py:802(set_exception)
        3    0.000    0.000    0.000    0.000 typing.py:1371(__hash__)
        6    0.000    0.000    0.000    0.000 http_parser.py:997(begin_http_chunk_receiving)
        3    0.000    0.000    0.000    0.000 socket.py:489(_decref_socketios)
        3    0.000    0.000    0.000    0.000 connector.py:590(_get)
       11    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        3    0.000    0.000    0.000    0.000 parse.py:509(urlunparse)
        5    0.000    0.000    0.000    0.000 client.py:1195(closed)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:405(parent)
        3    0.000    0.000    0.000    0.000 utils.py:660(requote_uri)
        2    0.000    0.000    0.000    0.000 utils.py:900(default_headers)
        3    0.000    0.000    0.000    0.000 _url.py:462(user)
        3    0.000    0.000    0.000    0.000 cookiejar.py:168(_do_expiration)
       25    0.000    0.000    0.000    0.000 {built-in method _asyncio.get_running_loop}
        3    0.000    0.000    0.000    0.000 sslproto.py:883(_set_read_buffer_limits)
        1    0.000    0.000    0.000    0.000 futures.py:365(_chain_future)
        4    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        3    0.000    0.000    0.000    0.000 models.py:588(prepare_auth)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        3    0.000    0.000    0.001    0.000 ssl.py:932(getpeercert)
        2    0.000    0.000    0.000    0.000 base_tasks.py:26(_task_repr)
        3    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        2    0.000    0.000    0.000    0.000 _parser.py:224(__init__)
        3    0.000    0.000    0.003    0.001 sslproto.py:379(connection_made)
        4    0.000    0.000    0.000    0.000 sessions.py:799(mount)
        3    0.000    0.000    0.000    0.000 cookiejar.py:317(_is_domain_match)
