Profile: <cProfile.Profile object at 0x000001BA0CDE07C0>
         73185 function calls (70800 primitive calls) in 9.198 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {method 'bind' of '_socket.socket' objects}
       11    0.000    0.000    0.001    0.000 client_reqrep.py:1039(_response_eof)
       11    0.000    0.000    0.001    0.000 proactor_events.py:50(__init__)
        7    0.000    0.000    0.000    0.000 cookiejar.py:150(_str2time)
        7    0.000    0.000    0.001    0.000 _connection.py:398(_extract_next_receive_event)
       55    0.000    0.000    0.001    0.000 _url.py:517(port)
       16    0.000    0.000    0.000    0.000 <frozen _collections_abc>:790(items)
        2    0.000    0.000    0.001    0.001 connectionpool.py:178(__init__)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:672(_proto_hook)
       22    0.000    0.000    0.099    0.004 ssl.py:977(do_handshake)
       11    0.000    0.000    0.009    0.001 sslproto.py:530(_start_handshake)
       90    0.000    0.000    0.585    0.007 response.py:1021(stream)
       11    0.000    0.000    0.001    0.000 compression_utils.py:92(__init__)
       49    0.000    0.000    0.000    0.000 _weakrefset.py:39(_remove)
        4    0.000    0.000    4.468    1.117 http11.py:216(_receive_event)
       13    0.000    0.000    0.001    0.000 typing.py:164(get_args)
       30    0.000    0.000    0.001    0.000 typing.py:1258(__init__)
       11    0.000    0.000    0.006    0.001 client_proto.py:68(close)
        1    0.000    0.000    0.006    0.006 runners.py:62(__exit__)
       15    0.000    0.000    0.001    0.000 http_parser.py:955(feed_data)
        2    0.000    0.000    0.001    0.001 _models.py:1202(info)
        2    0.000    0.000    0.001    0.000 signal.py:60(getsignal)
       11    0.000    0.000    0.014    0.001 proactor_events.py:649(_make_ssl_transport)
       22    0.000    0.000    0.004    0.000 cookies.py:525(load)
       22    0.000    0.000    0.000    0.000 timeouts.py:84(__aenter__)
        5    0.000    0.000    0.001    0.000 windows_events.py:458(recv)
       23    0.000    0.000    0.000    0.000 parse.py:841(quote)
       11    0.000    0.000    0.001    0.000 payload.py:386(__init__)
       22    0.000    0.000    0.000    0.000 streams.py:635(read)
  167/158    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
       42    0.000    0.000    0.000    0.000 locks.py:200(wait)
       22    0.000    0.000    0.000    0.000 client_proto.py:51(should_close)
        2    0.000    0.000    0.000    0.000 poolmanager.py:96(_default_key_normalizer)
       35    0.000    0.000    0.000    0.000 _collections.py:302(add)
        4    0.000    0.000    0.000    0.000 client.py:417(close)
        3    0.000    0.000    0.000    0.000 _config.py:152(core_config)
       11    0.000    0.000    0.000    0.000 client_reqrep.py:1150(get_encoding)
     14/6    0.000    0.000    0.000    0.000 _parser.py:174(getwidth)
       60    0.000    0.000    0.000    0.000 _util.py:84(validate)
       45    0.000    0.000    0.001    0.000 {built-in method builtins.any}
        2    0.000    0.000    0.116    0.058 connection.py:732(_ssl_wrap_socket_and_match_hostname)
       36    0.000    0.000    0.001    0.000 tasks.py:652(_ensure_future)
        2    0.000    0.000    0.011    0.006 cookiejar.py:1356(add_cookie_header)
       82    0.000    0.000    0.000    0.000 coroutines.py:34(iscoroutine)
       11    0.000    0.000    0.001    0.000 proactor_events.py:28(_set_socket_extra)
        1    0.000    0.000    0.118    0.118 connection.py:103(_connect)
       45    0.000    0.000    0.000    0.000 threading.py:359(notify)
       22    0.000    0.000    0.001    0.000 client_reqrep.py:1069(release)
       14    0.000    0.000    0.001    0.000 sessions.py:61(merge_setting)
      152    0.000    0.000    0.000    0.000 typing.py:249(is_union)
       11    0.000    0.000    0.000    0.000 streams.py:109(__init__)
       14    0.000    0.000    0.000    0.000 utils.py:345(to_key_val_list)
      144    0.000    0.000    0.000    0.000 typing.py:1695(<genexpr>)
        2    0.000    0.000    0.000    0.000 client.py:206(_read_headers)
       47    0.000    0.000    0.000    0.000 _parser.py:164(__getitem__)
       22    0.000    0.000    0.000    0.000 streams.py:500(_read_nowait)
       11    0.000    0.000    0.001    0.000 connector.py:662(_release)
       45    0.000    0.000    0.000    0.000 {built-in method _heapq.heappush}
       13    0.000    0.000    0.002    0.000 __init__.py:299(loads)
       12    0.000    0.000    0.000    0.000 cookies.py:349(set_cookie)
      145    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
      100    0.000    0.000    0.000    0.000 _model_construction.py:248(__instancecheck__)
        2    0.000    0.000    0.000    0.000 {method 'validate_python' of 'pydantic_core._pydantic_core.SchemaValidator' objects}
        1    0.000    0.000    0.000    0.000 _transcripts.py:278(<dictcomp>)
        1    0.000    0.000    0.001    0.001 _transcripts.py:119(build)
        7    0.000    0.000    0.000    0.000 typing.py:144(_generic_get_args)
       12    0.000    0.000    0.001    0.000 _core_utils.py:400(walk_core_schema)
        2    0.000    0.000    0.000    0.000 client.py:1086(putrequest)
       14    0.000    0.000    0.000    0.000 cookiejar.py:1667(set_cookie)
        2    0.000    0.000    0.004    0.002 models.py:409(prepare_url)
       10    0.000    0.000    0.000    0.000 cookiejar.py:1015(set_ok_domain)
       22    0.000    0.000    0.002    0.000 sslproto.py:207(write)
       84    0.000    0.000    0.000    0.000 {built-in method math.ceil}
       53    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
       33    0.000    0.000    0.001    0.000 _quoting_c.pyx:220(_do_quote)
       11    0.000    0.000    0.000    0.000 streams.py:355(read)
       11    0.000    0.000    0.001    0.000 http_writer.py:78(write)
        3    0.000    0.000    0.000    0.000 _models.py:79(<listcomp>)
        1    0.000    0.000    4.598    4.598 connection.py:67(handle_request)
       55    0.000    0.000    0.000    0.000 threading.py:264(__enter__)
        7    0.000    0.000    0.000    0.000 _headers.py:205(get_comma_header)
        1    0.000    0.000    4.664    4.664 _base_client.py:929(_request)
       17    0.000    0.000    0.000    0.000 __init__.py:1734(isEnabledFor)
       37    0.000    0.000    0.000    0.000 socket.py:521(type)
       11    0.000    0.000    0.002    0.000 proactor_events.py:114(__del__)
       33    0.000    0.000    0.000    0.000 _url.py:41(__get__)
        2    0.000    0.000    0.001    0.001 _compiler.py:571(_code)
       40    0.000    0.000    0.000    0.000 _collections.py:259(__getitem__)
        2    0.000    0.000    0.000    0.000 socket.py:303(makefile)
        4    0.000    0.000    0.000    0.000 <frozen ntpath>:319(expanduser)
        1    0.000    0.000    0.008    0.008 subprocess.py:1436(_execute_child)
        1    0.000    0.000    4.480    4.480 http11.py:72(handle_request)
       13    0.000    0.000    0.001    0.000 reprlib.py:15(wrapper)
       22    0.000    0.000    0.000    0.000 helpers.py:511(is_ip_address)
       11    0.000    0.000    0.000    0.000 client.py:1155(post)
       11    0.000    0.000    0.000    0.000 tasks.py:754(_done_callback)
       55    0.000    0.000    0.000    0.000 threading.py:267(__exit__)
      109    0.000    0.000    0.000    0.000 windows_events.py:428(_check_closed)
      104    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        2    0.000    0.000    0.001    0.000 _readers.py:94(maybe_read_from_SEND_RESPONSE_server)
        2    0.000    0.000    0.000    0.000 _models.py:81(<listcomp>)
        7    0.000    0.000    0.001    0.000 cookiejar.py:232(http2time)
       11    0.000    0.000    0.000    0.000 client_reqrep.py:403(update_host)
       11    0.000    0.000    0.000    0.000 tasks.py:841(shield)
       11    0.000    0.000    0.001    0.000 connector.py:180(release)
       22    0.000    0.000    0.000    0.000 helpers.py:689(__enter__)
        2    0.000    0.000    0.012    0.006 type_adapter.py:33(_get_schema)
        4    0.000    0.000    0.001    0.000 cookiejar.py:1123(return_ok_verifiability)
       46    0.000    0.000    0.000    0.000 parse.py:193(_userinfo)
       11    0.000    0.000    0.001    0.000 base_events.py:191(_set_nodelay)
       11    0.000    0.000    0.000    0.000 payload.py:219(__init__)
       11    0.000    0.000    0.001    0.000 client_reqrep.py:371(connection_key)
      251    0.000    0.000    0.000    0.000 {method 'done' of '_asyncio.Future' objects}
       55    0.000    0.000    0.000    0.000 _policybase.py:281(_sanitize_header)
       11    0.000    0.000    0.000    0.000 client_proto.py:26(__init__)
       22    0.000    0.000    0.000    0.000 timeouts.py:93(__aexit__)
       13    0.000    0.000    0.001    0.000 connection.py:310(putheader)
       68    0.000    0.000    0.000    0.000 parse.py:175(port)
        4    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 main.py:200(model_construct)
       11    0.000    0.000    0.001    0.000 client_reqrep.py:1130(read)
       42    0.000    0.000    0.002    0.000 contextlib.py:132(__enter__)
       14    0.000    0.000    0.000    0.000 _model_construction.py:229(__getattr__)
        8    0.000    0.000    0.000    0.000 url.py:303(_normalize_host)
        3    0.000    0.000    0.000    0.000 ssl.py:566(set_alpn_protocols)
        2    0.000    0.000    0.000    0.000 _collections.py:337(extend)
        2    0.000    0.000    0.001    0.000 models.py:483(prepare_headers)
       11    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
       10    0.000    0.000    0.000    0.000 cookiejar.py:761(__init__)
    25/23    0.000    0.000    0.000    0.000 typing.py:1669(__hash__)
       11    0.000    0.000    0.000    0.000 helpers.py:632(start)
        2    0.000    0.000    0.000    0.000 response.py:564(__init__)
       36    0.000    0.000    0.000    0.000 cookiejar.py:535(is_HDN)
       11    0.000    0.000    0.000    0.000 payload.py:138(__init__)
      133    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
      149    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
       12    0.000    0.000    0.001    0.000 encoder.py:183(encode)
       34    0.000    0.000    0.000    0.000 base_events.py:1840(_timer_handle_cancelled)
       55    0.000    0.000    0.000    0.000 windows_events.py:570(finish_send)
       11    0.000    0.000    0.000    0.000 streams.py:473(_read_nowait_chunk)
       24    0.000    0.000    0.000    0.000 typing.py:111(get_origin)
    49/13    0.000    0.000    0.001    0.000 _core_utils.py:196(walk)
       12    0.000    0.000    0.000    0.000 cookiejar.py:550(domain_match)
       76    0.000    0.000    0.000    0.000 {built-in method builtins.min}
       22    0.000    0.000    0.000    0.000 helpers.py:703(__exit__)
        1    0.000    0.000    4.599    4.599 default.py:214(handle_request)
       12    0.000    0.000    0.002    0.000 cookiejar.py:726(is_third_party)
        1    0.000    0.000    0.000    0.000 {method 'listen' of '_socket.socket' objects}
       44    0.000    0.000    0.000    0.000 tasks.py:35(current_task)
        3    0.000    0.000    0.008    0.003 summary.py:104(async_concatenate_summaries)
        2    0.000    0.000    0.018    0.009 models.py:351(prepare)
        2    0.000    0.000    0.000    0.000 _compiler.py:241(_optimize_charset)
      181    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
       27    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        7    0.000    0.000    0.002    0.000 _connection.py:426(next_event)
        1    0.000    0.000    0.000    0.000 chunker.py:4(create_chunks)
       11    0.000    0.000    0.000    0.000 http_parser.py:987(feed_eof)
       11    0.000    0.000    0.173    0.016 connector.py:994(_get_ssl_context)
        1    0.000    0.000    4.598    4.598 connection_pool.py:159(handle_request)
       48    0.000    0.000    0.000    0.000 threading.py:279(_is_owned)
       51    0.000    0.000    0.000    0.000 _generate_schema.py:351(_config_wrapper)
       20    0.000    0.000    0.000    0.000 utils.py:1045(_validate_header_part)
        7    0.000    0.000    0.000    0.000 _trace.py:10(__init__)
       41    0.000    0.000    0.000    0.000 feedparser.py:77(readline)
        2    0.000    0.000    0.169    0.085 client.py:311(begin)
        1    0.000    0.000    0.000    0.000 inspect.py:2333(_signature_from_function)
    43/13    0.000    0.000    0.001    0.000 _core_utils.py:206(_handle_other_schemas)
       22    0.000    0.000    0.000    0.000 timeouts.py:125(timeout)
       72    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       60    0.000    0.000    0.000    0.000 structures.py:58(<genexpr>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1282(_close_pipe_fds)
        8    0.000    0.000    0.000    0.000 copy.py:259(_reconstruct)
        2    0.000    0.000    0.008    0.004 utils.py:765(should_bypass_proxies)
       22    0.000    0.000    0.000    0.000 cookies.py:491(__setitem__)
        1    0.000    0.000    0.003    0.003 parse.py:1058(_splittype)
        6    0.000    0.000    0.000    0.000 _core_utils.py:323(handle_model_fields_schema)
       24    0.000    0.000    0.000    0.000 sslproto.py:423(get_buffer)
       12    0.000    0.000    0.012    0.001 typing_extensions.py:1197(get_type_hints)
        2    0.000    0.000    0.002    0.001 connectionpool.py:1178(_close_pool_connections)
       11    0.000    0.000    0.000    0.000 connector.py:1232(_convert_hosts_to_addr_infos)
        1    0.000    0.000    0.000    0.000 tasks.py:61(<setcomp>)
        1    0.000    0.000    0.007    0.007 connector.py:429(_close)
        9    0.000    0.000    0.000    0.000 typing.py:313(_remove_dups_flatten)
       21    0.000    0.000    0.000    0.000 cookiejar.py:677(escape_path)
       41    0.000    0.000    0.000    0.000 feedparser.py:127(__next__)
        6    0.000    0.000    0.001    0.000 cookiejar.py:1578(_cookies_from_attrs_set)
        2    0.000    0.000    0.000    0.000 _compiler.py:509(_compile_info)
       11    0.000    0.000    0.000    0.000 streams.py:618(feed_data)
      220    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        2    0.000    0.000    0.001    0.001 windows_events.py:867(close)
        1    0.000    0.000    4.607    4.607 _client.py:1001(_send_single_request)
       12    0.000    0.000    0.000    0.000 cookiejar.py:691(reach)
       62    0.000    0.000    0.001    0.000 _transform.py:126(_maybe_transform_key)
       11    0.000    0.000    0.000    0.000 client_reqrep.py:1119(_notify_content)
       72    0.000    0.000    0.000    0.000 typing.py:1358(<genexpr>)
       22    0.000    0.000    0.005    0.000 proactor_events.py:725(sock_connect)
      6/5    0.000    0.000    0.000    0.000 _readers.py:157(__call__)
        2    0.000    0.000    0.167    0.083 client.py:278(_read_status)
      8/4    0.000    0.000    0.000    0.000 copy.py:128(deepcopy)
       30    0.000    0.000    0.000    0.000 _parser.py:233(__next)
        1    0.000    0.000    0.058    0.058 sync.py:186(connect_tcp)
       14    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
       11    0.000    0.000    0.000    0.000 connector.py:647(_release_acquired)
        1    0.000    0.000    0.030    0.030 platform.py:363(win32_ver)
       11    0.000    0.000    0.001    0.000 structures.py:40(__init__)
       14    0.000    0.000    0.000    0.000 core_schema.py:3942(_dict_not_none)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:626(__instancecheck__)
       50    0.000    0.000    0.000    0.000 futures.py:299(_get_loop)
       16    0.000    0.000    0.002    0.000 socket.py:495(_real_close)
        2    0.000    0.000    0.008    0.004 utils.py:114(proxy_bypass)
       14    0.000    0.000    0.001    0.000 windows_events.py:83(cancel)
       33    0.000    0.000    0.000    0.000 client_reqrep.py:364(is_ssl)
       11    0.000    0.000    0.000    0.000 _url.py:749(_normalize_path)
        4    0.000    0.000    0.000    0.000 _core_metadata.py:67(build_metadata_dict)
        1    0.000    0.000    0.029    0.029 subprocess.py:417(check_output)
       22    0.000    0.000    0.000    0.000 cookies.py:349(set)
      2/1    0.000    0.000    0.000    0.000 inspect.py:2428(_signature_from_callable)
        6    0.000    0.000    0.001    0.000 typing.py:1563(__getitem__)
        4    0.000    0.000    0.002    0.000 feedparser.py:176(_call_parse)
        5    0.000    0.000    0.000    0.000 _std_types_schema.py:170(datetime_prepare_pydantic_annotations)
       11    0.000    0.000    0.001    0.000 cookiejar.py:647(request_path)
        2    0.000    0.000    0.002    0.001 poolmanager.py:268(clear)
       11    0.000    0.000    0.004    0.000 sslproto.py:641(_do_shutdown)
        3    0.000    0.000    3.381    1.127 base_events.py:617(run_until_complete)
       48    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.002    0.002 socket.py:616(socketpair)
       14    0.000    0.000    0.000    0.000 core_schema.py:3943(<dictcomp>)
        2    0.000    0.000    0.002    0.001 _models.py:816(iter_bytes)
       80    0.000    0.000    0.000    0.000 typing.py:1699(__eq__)
        2    0.000    0.000    0.001    0.000 ssl.py:1263(sendall)
       25    0.000    0.000    0.000    0.000 _readers.py:64(_decode_header_lines)
        1    0.000    0.000    0.004    0.004 request.py:319(__init__)
       16    0.000    0.000    0.003    0.000 socket.py:499(close)
        3    0.000    0.000    4.466    1.489 sync.py:122(read)
        1    0.000    0.000    0.000    0.000 client.py:254(__init__)
      112    0.000    0.000    0.000    0.000 <frozen _collections_abc>:409(__subclasshook__)
        3    0.000    0.000    0.174    0.058 ssl.py:1372(do_handshake)
       31    0.000    0.000    0.000    0.000 util.py:19(to_str)
       33    0.000    0.000    0.001    0.000 _quoting_c.pyx:204(__call__)
       11    0.000    0.000    0.000    0.000 ipaddress.py:1183(_ip_int_from_string)
        2    0.000    0.000    0.004    0.002 _compiler.py:738(compile)
        8    0.000    0.000    0.000    0.000 _models.py:126(<listcomp>)
        4    0.000    0.000    0.001    0.000 _urls.py:75(__init__)
      169    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       33    0.000    0.000    0.000    0.000 tasks.py:509(_on_completion)
       13    0.000    0.000    0.000    0.000 _config.py:143(__getattr__)
        7    0.000    0.000    0.001    0.000 proactor_events.py:789(_loop_self_reading)
       23    0.000    0.000    0.000    0.000 {built-in method _heapq.heappop}
       11    0.000    0.000    0.000    0.000 helpers.py:802(set_exception)
       11    0.000    0.000    0.001    0.000 _url.py:763(_encode_host)
       13    0.000    0.000    0.000    0.000 base_futures.py:45(_future_repr_info)
        5    0.000    0.000    0.000    0.000 _known_annotated_metadata.py:361(collect_known_metadata)
        2    0.000    0.000    0.000    0.000 core_schema.py:3665(definitions_schema)
       11    0.000    0.000    0.004    0.000 proactor_events.py:610(__init__)
       29    0.000    0.000    0.000    0.000 {built-in method _asyncio._get_running_loop}
        4    0.000    0.000    0.000    0.000 _typing_extra.py:117(is_namedtuple)
       13    0.000    0.000    0.000    0.000 <frozen _collections_abc>:778(__contains__)
      102    0.000    0.000    0.000    0.000 {method 'add_done_callback' of '_asyncio.Task' objects}
        2    0.000    0.000    0.012    0.006 sessions.py:750(merge_environment_settings)
       99    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       12    0.000    0.000    0.001    0.000 typing.py:485(__getitem__)
    24/20    0.000    0.000    0.009    0.000 typing.py:479(__getitem__)
       57    0.000    0.000    0.000    0.000 utils.py:51(_has_surrogates)
       22    0.000    0.000    0.000    0.000 tasks.py:541(_cancel_and_wait)
       33    0.000    0.000    0.000    0.000 client_reqrep.py:1114(_cleanup_writer)
        8    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 tasks.py:718(gather)
       46    0.000    0.000    0.000    0.000 queue.py:248(_qsize)
        3    0.000    0.000    3.381    1.127 windows_events.py:317(run_forever)
        8    0.000    0.000    0.000    0.000 _known_annotated_metadata.py:127(expand_grouped_metadata)
        1    0.000    0.000    0.000    0.000 subprocess.py:1335(_get_handles)
       55    0.000    0.000    0.000    0.000 _policybase.py:311(header_fetch_parse)
       11    0.000    0.000    0.006    0.001 sslproto.py:636(_do_flush)
       11    0.000    0.000    0.001    0.000 typing.py:3088(Required)
      111    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        9    0.000    0.000    0.000    0.000 _connection.py:308(_get_io_object)
        2    0.000    0.000    0.000    0.000 connectionpool.py:1050(_new_conn)
        9    0.000    0.000    0.000    0.000 inspect.py:1794(_shadowed_dict)
       11    0.000    0.000    0.000    0.000 ipaddress.py:1617(_ip_int_from_string)
       26    0.000    0.000    0.000    0.000 http_parser.py:997(begin_http_chunk_receiving)
       11    0.000    0.000    0.000    0.000 cookiejar.py:171(_expire_cookie)
       22    0.000    0.000    0.000    0.000 transports.py:277(_maybe_pause_protocol)
        1    0.000    0.000    0.000    0.000 thread.py:123(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method winreg.OpenKeyEx}
        1    0.000    0.000    0.001    0.001 ElementTree.py:1325(XML)
     13/7    0.000    0.000    0.020    0.003 _models.py:350(_construct_field)
        4    0.000    0.000    0.008    0.002 cookiejar.py:1161(return_ok_domain)
       11    0.000    0.000    0.001    0.000 trsock.py:73(setsockopt)
       44    0.000    0.000    0.001    0.000 client_reqrep.py:1101(_release_connection)
       26    0.000    0.000    0.000    0.000 streams.py:268(end_http_chunk_receiving)
        5    0.000    0.000    0.000    0.000 cookies.py:521(cookiejar_from_dict)
       11    0.000    0.000    0.000    0.000 <attrs generated init aiohttp.client_reqrep.ConnectionKey>:1(__init__)
        2    0.000    0.000    0.002    0.001 _generate_schema.py:436(clean_schema)
       22    0.000    0.000    0.000    0.000 sslproto.py:371(_get_app_transport)
        1    0.000    0.000    3.379    3.379 runners.py:86(run)
       22    0.000    0.000    0.000    0.000 timeouts.py:33(__init__)
       11    0.000    0.000    0.000    0.000 ipaddress.py:1282(__init__)
       21    0.000    0.000    0.000    0.000 mixins.py:12(_get_loop)
       11    0.000    0.000    0.000    0.000 _url.py:55(_normalize_path_segments)
       22    0.000    0.000    0.002    0.000 streams.py:173(on_eof)
       14    0.000    0.000    0.000    0.000 ssl.py:503(_encode_hostname)
        2    0.000    0.000    0.012    0.006 cookies.py:140(get_cookie_header)
       11    0.000    0.000    0.001    0.000 payload.py:245(write)
        1    0.000    0.000    0.001    0.001 _client.py:319(build_request)
        8    0.000    0.000    0.000    0.000 _connection.py:330(_respond_to_state_changes)
       11    0.000    0.000    0.000    0.000 <attrs generated init aiohttp.client_reqrep.RequestInfo>:1(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:849(__init__)
        1    0.000    0.000    0.001    0.001 _events.py:82(__init__)
       14    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 contextlib.py:546(__exit__)
       11    0.000    0.000    0.000    0.000 sslproto.py:361(_wakeup_waiter)
       11    0.000    0.000    0.001    0.000 client.py:1360(__aexit__)
        5    0.000    0.000    0.000    0.000 _std_types_schema.py:204(path_schema_prepare_pydantic_annotations)
       96    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
       11    0.000    0.000    0.000    0.000 transports.py:270(__init__)
        3    0.000    0.000    0.175    0.058 ssl.py:511(wrap_socket)
        2    0.000    0.000    0.001    0.000 _core_utils.py:417(simplify_schema_references)
        2    0.000    0.000    0.002    0.001 connection.py:275(close)
       11    0.000    0.000    0.003    0.000 client.py:440(_build_url)
       55    0.000    0.000    0.000    0.000 tasks.py:414(<genexpr>)
       18    0.000    0.000    0.000    0.000 url.py:332(_idna_encode)
        1    0.000    0.000    3.387    3.387 runners.py:160(run)
        1    0.000    0.000    0.000    0.000 {built-in method select.select}
        1    0.000    0.000    0.000    0.000 parse.py:729(parse_qsl)
       11    0.000    0.000    0.001    0.000 ssl.py:527(wrap_bio)
        8    0.000    0.000    0.000    0.000 timeout.py:109(__init__)
       11    0.000    0.000    0.001    0.000 tasks.py:366(create_task)
       20    0.000    0.000    0.000    0.000 locks.py:25(wait)
        2    0.000    0.000    0.001    0.000 utils.py:76(proxy_bypass_registry)
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.CreatePipe}
       11    0.000    0.000    0.000    0.000 client_reqrep.py:398(request_info)
       10    0.000    0.000    0.000    0.000 structures.py:57(__iter__)
        4    0.000    0.000    0.000    0.000 utils.py:838(select_proxy)
        3    0.000    0.000    0.002    0.001 threading.py:288(wait)
        3    0.000    0.000    0.004    0.001 _generate_schema.py:909(_generate_md_field_schema)
        2    0.000    0.000    0.000    0.000 _generate_schema.py:319(__init__)
       22    0.000    0.000    0.000    0.000 streams.py:397(readany)
     11/2    0.000    0.000    0.000    0.000 _core_utils.py:423(collect_refs)
       22    0.000    0.000    0.000    0.000 cookies.py:607(value_decode)
        2    0.000    0.000    0.000    0.000 _models.py:129(<dictcomp>)
       52    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       15    0.000    0.000    0.008    0.001 cookiejar.py:636(eff_request_host)
       11    0.000    0.000    0.000    0.000 tasks.py:881(_inner_done_callback)
       11    0.000    0.000    0.000    0.000 streams.py:585(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _signal.set_wakeup_fd}
        1    0.000    0.000    0.033    0.033 _base_client.py:441(_build_request)
       14    0.000    0.000    0.000    0.000 windows_events.py:67(_cancel_overlapped)
       11    0.000    0.000    0.001    0.000 proactor_events.py:333(__init__)
        2    0.000    0.000    0.002    0.001 threading.py:604(wait)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1297(_cookie_attrs)
       11    0.000    0.000    0.000    0.000 cookiejar.py:168(_do_expiration)
        4    0.000    0.000    0.000    0.000 parse.py:413(_splitnetloc)
       42    0.000    0.000    0.000    0.000 _urlparse.py:206(<genexpr>)
       44    0.000    0.000    0.000    0.000 cookiejar.py:357(<genexpr>)
        2    0.000    0.000    0.013    0.007 _models.py:639(_validate_non_model_type)
        3    0.000    0.000    0.010    0.003 _connection.py:518(send_with_data_passthrough)
        1    0.000    0.000    0.002    0.002 thread.py:180(_adjust_thread_count)
        2    0.000    0.000    0.000    0.000 response.py:316(__init__)
       26    0.000    0.000    0.000    0.000 http_parser.py:1000(end_http_chunk_receiving)
        4    0.000    0.000    0.000    0.000 _repr.py:85(display_as_type)
       29    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        2    0.000    0.000    0.007    0.003 _generate_schema.py:846(_match_generic_type)
       22    0.000    0.000    0.000    0.000 _url.py:1028(with_fragment)
       44    0.000    0.000    0.000    0.000 {method 'cancel' of '_asyncio.Task' objects}
        2    0.000    0.000    0.000    0.000 connection_pool.py:230(_assign_requests_to_connections)
       22    0.000    0.000    0.000    0.000 timeouts.py:50(reschedule)
        1    0.000    0.000    0.006    0.006 runners.py:65(close)
       18    0.000    0.000    0.000    0.000 typing.py:449(__getattr__)
       11    0.000    0.000    0.001    0.000 ssl.py:866(_create)
        8    0.000    0.000    0.000    0.000 message.py:591(get_content_type)
        2    0.000    0.000    0.007    0.003 client.py:1185(close)
       11    0.000    0.000    0.000    0.000 {method 'copy' of 'multidict._multidict.CIMultiDict' objects}
        2    0.000    0.000    0.000    0.000 _collections.py:143(clear)
        1    0.000    0.000    4.694    4.694 completions.py:558(create)
       24    0.000    0.000    0.000    0.000 client_proto.py:212(_reschedule_timeout)
        6    0.000    0.000    0.000    0.000 url.py:326(<listcomp>)
       16    0.000    0.000    0.000    0.000 {method 'finditer' of 're.Pattern' objects}
       28    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        2    0.000    0.000    0.170    0.085 client.py:1334(getresponse)
        1    0.000    0.000    0.022    0.022 _response.py:273(parse)
        6    0.000    0.000    0.589    0.098 models.py:890(content)
       13    0.000    0.000    0.000    0.000 _models.py:272(__contains__)
        3    0.000    0.000    0.000    0.000 inspect.py:1808(getattr_static)
        7    0.000    0.000    0.000    0.000 _state.py:318(_fire_state_triggered_transitions)
       11    0.000    0.000    0.000    0.000 windows_events.py:632(finish_connect)
        7    0.000    0.000    0.000    0.000 _state.py:275(process_event)
        2    0.000    0.000    1.058    0.529 sessions.py:593(get)
        1    0.000    0.000    0.172    0.172 ssl.py:591(load_default_certs)
       11    0.000    0.000    0.000    0.000 trsock.py:18(family)
       71    0.000    0.000    0.000    0.000 {built-in method _contextvars.copy_context}
        2    0.000    0.000    0.000    0.000 client.py:838(__init__)
        2    0.000    0.000    0.000    0.000 queue.py:34(__init__)
       11    0.000    0.000    0.000    0.000 helpers.py:642(timer)
        4    0.000    0.000    0.002    0.001 <frozen genericpath>:16(exists)
       11    0.000    0.000    0.000    0.000 connector.py:590(_get)
       22    0.000    0.000    0.000    0.000 helpers.py:724(ceil_timeout)
        1    0.000    0.000    0.030    0.030 platform.py:1187(platform)
        2    0.000    0.000    0.002    0.001 parser.py:59(parsestr)
