Profile: <cProfile.Profile object at 0x000001F095772890>
         245586 function calls (235919 primitive calls) in 19.962 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       74    0.000    0.000    0.000    0.000 socket.py:99(_intenum_converter)
       33    0.000    0.000    0.000    0.000 _receivebuffer.py:53(__iadd__)
       24    0.000    0.000    0.002    0.000 sync.py:171(get_extra_info)
       12    0.000    0.000    0.000    0.000 _headers.py:122(<listcomp>)
       24    0.000    0.000    0.000    0.000 connection_pool.py:301(_close_connections)
        2    0.000    0.000    0.193    0.096 connection.py:614(connect)
       51    0.000    0.000    0.000    0.000 parse.py:659(unquote)
        2    0.000    0.000    0.186    0.093 connection.py:440(getresponse)
       78    0.000    0.000    0.000    0.000 cookiejar.py:1753(__iter__)
       12    0.000    0.000    0.002    0.000 _models.py:326(__init__)
       22    0.000    0.000    0.001    0.000 cookiejar.py:647(request_path)
        2    0.000    0.000    0.000    0.000 _schema_validator.py:20(create_schema_validator)
       48    0.000    0.000    0.002    0.000 cookiejar.py:636(eff_request_host)
        9    0.000    0.000    0.002    0.000 typing.py:658(Union)
       24    0.000    0.000    0.005    0.000 _models.py:373(__init__)
        2    0.000    0.000    0.890    0.445 sessions.py:673(send)
       78    0.000    0.000    0.000    0.000 structures.py:51(__getitem__)
       13    0.000    0.000    0.001    0.000 cookiejar.py:1734(clear_expired_cookies)
       12    0.000    0.000    0.001    0.000 cookiejar.py:1188(domain_return_ok)
      4/2    0.000    0.000    0.008    0.004 _generate_schema.py:467(generate_schema)
       12    0.000    0.000    0.000    0.000 __init__.py:244(detect_encoding)
       12    0.000    0.000    0.000    0.000 _models.py:703(has_redirect_location)
       12    0.000    0.000    0.003    0.000 _models.py:448(__init__)
        2    0.000    0.000    0.389    0.194 adapters.py:613(send)
       13    0.000    0.000    0.001    0.000 typing_extensions.py:600(__subclasscheck__)
       23    0.000    0.000    0.000    0.000 parse.py:1037(unwrap)
       12    0.000    0.000    0.030    0.002 _base_client.py:585(default_headers)
        2    0.000    0.000    0.105    0.052 connection.py:732(_ssl_wrap_socket_and_match_hostname)
      250    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      128    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
       68    0.000    0.000    0.000    0.000 structures.py:46(__setitem__)
       24    0.000    0.000    0.000    0.000 _decoders.py:199(flush)
        4    0.000    0.000    0.000    0.000 parse.py:452(urlsplit)
       12    0.000    0.000    0.001    0.000 http11.py:351(close)
       85    0.000    0.000    0.000    0.000 enum.py:1091(__new__)
       32    0.000    0.000    0.001    0.000 cookiejar.py:677(escape_path)
      104    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.002    0.001 connection.py:324(request)
       24    0.000    0.000    0.001    0.000 _connection.py:72(_keep_alive)
       12    0.000    0.000    0.030    0.002 _client.py:160(default_headers)
        2    0.000    0.000    0.000    0.000 {built-in method pydantic_core._pydantic_core.validate_core_schema}
       24    0.000    0.000    0.000    0.000 _auth.py:59(sync_auth_flow)
       29    0.000    0.000    0.000    0.000 typing.py:1287(__getattr__)
       42    0.000    0.000    0.000    0.000 _receivebuffer.py:77(maybe_extract_at_most)
       24    0.000    0.000    0.001    0.000 <frozen _collections_abc>:907(pop)
        2    0.000    0.000    0.000    0.000 client.py:206(_read_headers)
        8    0.000    0.000    0.000    0.000 idna.py:145(encode)
       24    0.000    0.000    0.001    0.000 <frozen _collections_abc>:959(setdefault)
       30    0.000    0.000    0.001    0.000 typing.py:1258(__init__)
       24    0.000    0.000    0.012    0.000 _models.py:611(validate_type)
        2    0.000    0.000    0.384    0.192 connectionpool.py:598(urlopen)
       23    0.000    0.000    0.001    0.000 parse.py:1079(_splithost)
       96    0.000    0.000    0.000    0.000 copy.py:264(<genexpr>)
       86    0.000    0.000    0.000    0.000 inspect.py:292(isclass)
       62    0.000    0.000    0.496    0.008 models.py:816(generate)
        1    0.000    0.000    0.001    0.001 sessions.py:390(__init__)
       12    0.000    0.000    0.005    0.000 _client.py:403(_merge_headers)
       72    0.000    0.000    0.000    0.000 _utils.py:163(is_list)
       96    0.000    0.000    0.002    0.000 _utils.py:167(is_iterable)
       24    0.000    0.000    0.001    0.000 type_adapter.py:236(validate_python)
       12    0.000    0.000    0.001    0.000 encoder.py:183(encode)
       20    0.000    0.000    0.001    0.000 _generate_schema.py:2235(get_schema_or_ref)
      137    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        2    0.000    0.000    0.381    0.190 connectionpool.py:380(_make_request)
        3    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 inspect.py:2333(_signature_from_function)
       28    0.000    0.000    0.000    0.000 message.py:150(__init__)
      101    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       40    0.000    0.000    0.000    0.000 __init__.py:1467(debug)
      263    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        7    0.000    0.000    0.000    0.000 cookiejar.py:150(_str2time)
       14    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
       57    0.000    0.000    0.000    0.000 connection.py:190(is_idle)
       10    0.000    0.000    0.000    0.000 cookiejar.py:1015(set_ok_domain)
       62    0.000    0.000    0.496    0.008 response.py:1021(stream)
       64    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      255    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       68    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       55    0.000    0.000    0.000    0.000 _policybase.py:281(_sanitize_header)
       12    0.000    0.000    0.001    0.000 _models.py:763(json)
       12    0.000    0.000   18.715    1.560 _base_client.py:912(request)
       24    0.000    0.000    0.000    0.000 _base_client.py:2010(_merge_mappings)
        6    0.000    0.000    0.000    0.000 _core_utils.py:323(handle_model_fields_schema)
       56    0.000    0.000    0.000    0.000 threading.py:359(notify)
        2    0.000    0.000    0.001    0.000 connectionpool.py:178(__init__)
    49/13    0.000    0.000    0.001    0.000 _core_utils.py:196(walk)
       48    0.000    0.000    0.001    0.000 _utils.py:303(strip_not_given)
       35    0.000    0.000    0.000    0.000 _collections.py:302(add)
       12    0.000    0.000    0.000    0.000 _urlparse.py:386(normalize_path)
        2    0.000    0.000    0.088    0.044 connection.py:27(create_connection)
        1    0.000    0.000   14.716   14.716 summary.py:65(<listcomp>)
      2/1    0.000    0.000    0.001    0.001 inspect.py:2428(_signature_from_callable)
        1    0.000    0.000    0.106    0.106 connection.py:103(_connect)
        2    0.000    0.000    0.006    0.003 sessions.py:457(prepare_request)
        2    0.000    0.000    0.000    0.000 poolmanager.py:96(_default_key_normalizer)
       12    0.000    0.000    0.001    0.000 threading.py:555(__init__)
       36    0.000    0.000    0.000    0.000 _urls.py:280(raw_path)
       24    0.000    0.000    0.022    0.001 _models.py:808(read)
        1    0.000    0.000    0.008    0.008 subprocess.py:1436(_execute_child)
       40    0.000    0.000    0.000    0.000 _collections.py:259(__getitem__)
       52    0.000    0.000    0.000    0.000 copyreg.py:104(__newobj__)
       24    0.000    0.000    0.001    0.000 _urlparse.py:286(encode_host)
        2    0.000    0.000    0.184    0.092 client.py:311(begin)
       18    0.000    0.000    0.000    0.000 parse.py:164(hostname)
       51    0.000    0.000    0.000    0.000 _generate_schema.py:351(_config_wrapper)
      167    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       45    0.000    0.000    0.000    0.000 _connection.py:248(_server_switch_event)
       12    0.000    0.000    0.001    0.000 _models.py:727(<dictcomp>)
       58    0.000    0.000    0.000    0.000 threading.py:264(__enter__)
    43/13    0.000    0.000    0.001    0.000 _core_utils.py:206(_handle_other_schemas)
       24    0.000    0.000    0.000    0.000 _writers.py:63(__call__)
       33    0.000    0.000    0.013    0.000 connection_pool.py:361(__iter__)
        1    0.000    0.000    0.001    0.001 ElementTree.py:1325(XML)
      232    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 socket.py:303(makefile)
       57    0.000    0.000    0.000    0.000 http11.py:295(is_idle)
       12    0.000    0.000    0.299    0.025 _transform.py:88(transform)
       35    0.000    0.000    0.000    0.000 _models.py:173(__eq__)
        2    0.000    0.000    0.002    0.001 models.py:409(prepare_url)
       52    0.000    0.000    0.000    0.000 cookiejar.py:810(is_expired)
       12    0.000    0.000    0.000    0.000 threading.py:583(set)
        7    0.000    0.000    0.001    0.000 cookiejar.py:232(http2time)
        2    0.000    0.000    0.000    0.000 _collections.py:337(extend)
       87    0.000    0.000    0.000    0.000 fields.py:552(is_required)
       58    0.000    0.000    0.000    0.000 threading.py:267(__exit__)
       10    0.000    0.000    0.000    0.000 cookiejar.py:761(__init__)
       23    0.000    0.000    0.000    0.000 _urls.py:388(__str__)
       24    0.000    0.000    0.107    0.004 _transform.py:177(<listcomp>)
       12    0.000    0.000    0.000    0.000 _client.py:436(_build_request_auth)
       11    0.000    0.000    0.012    0.001 _models.py:1042(set_cookie_header)
       36    0.000    0.000    0.000    0.000 _urlparse.py:436(percent_encoded)
       12    0.000    0.000    0.000    0.000 _models.py:400(read)
       41    0.000    0.000    0.000    0.000 feedparser.py:77(readline)
        4    0.000    0.000    0.000    0.000 client.py:417(close)
       20    0.000    0.000    0.000    0.000 parse.py:205(_hostinfo)
        3    0.000    0.000    0.000    0.000 ssl.py:566(set_alpn_protocols)
       33    0.000    0.000    0.013    0.000 _client.py:125(__iter__)
        2    0.000    0.000    0.001    0.001 utils.py:204(get_netrc_auth)
       12    0.000    0.000    0.001    0.000 _decoders.py:73(__init__)
        1    0.000    0.000    0.001    0.001 inspect.py:3024(from_callable)
        2    0.000    0.000    0.000    0.000 client.py:1086(putrequest)
       24    0.000    0.000    0.004    0.000 _models.py:157(multi_items)
      110    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 chunker.py:4(create_chunks)
       11    0.000    0.000    0.001    0.000 _models.py:1137(update)
       36    0.000    0.000    0.000    0.000 _synchronization.py:242(__enter__)
       56    0.000    0.000    0.000    0.000 threading.py:279(_is_owned)
       14    0.000    0.000    0.000    0.000 copy.py:66(copy)
       14    0.000    0.000    0.001    0.000 sessions.py:61(merge_setting)
      125    0.000    0.000    0.000    0.000 cookiejar.py:44(_debug)
        2    0.000    0.000    0.000    0.000 _compiler.py:509(_compile_info)
       36    0.000    0.000    0.000    0.000 _synchronization.py:266(__enter__)
       12    0.000    0.000    0.000    0.000 _models.py:255(__init__)
        2    0.000    0.000    0.001    0.000 _compiler.py:571(_code)
        1    0.000    0.000    0.029    0.029 platform.py:363(win32_ver)
        1    0.000    0.000    0.028    0.028 subprocess.py:417(check_output)
       12    0.000    0.000    0.001    0.000 cookiejar.py:1214(path_return_ok)
        1    0.000    0.000    0.000    0.000 parse.py:729(parse_qsl)
       13    0.000    0.000    0.004    0.000 cookiejar.py:1290(_cookies_for_request)
       36    0.000    0.000    0.000    0.000 _synchronization.py:270(__exit__)
       11    0.000    0.000    0.000    0.000 _models.py:1189(add_unredirected_header)
       14    0.000    0.000    0.000    0.000 utils.py:345(to_key_val_list)
        2    0.000    0.000    0.004    0.002 models.py:351(prepare)
       13    0.000    0.000    0.000    0.000 connection.py:310(putheader)
       12    0.000    0.000    0.001    0.000 _core_utils.py:400(walk_core_schema)
       14    0.000    0.000    0.000    0.000 core_schema.py:3943(<dictcomp>)
       12    0.000    0.000    0.000    0.000 cookiejar.py:550(domain_match)
        4    0.000    0.000    0.001    0.000 feedparser.py:176(_call_parse)
        3    0.000    0.000    0.001    0.000 _generate_schema.py:1784(_apply_annotations)
       24    0.000    0.000    0.000    0.000 _typing.py:47(extract_type_arg)
       36    0.000    0.000    0.000    0.000 cookiejar.py:535(is_HDN)
       66    0.000    0.000    0.000    0.000 _receivebuffer.py:60(__len__)
     14/6    0.000    0.000    0.000    0.000 _parser.py:174(getwidth)
       48    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       33    0.000    0.000    0.000    0.000 _receivebuffer.py:57(__bool__)
        1    0.000    0.000    0.000    0.000 _transcripts.py:278(<dictcomp>)
        9    0.000    0.000    0.000    0.000 typing.py:313(_remove_dups_flatten)
       12    0.000    0.000    0.000    0.000 _client.py:412(_merge_queryparams)
        2    0.000    0.000    0.088    0.044 connection.py:192(_new_conn)
       54    0.000    0.000    0.000    0.000 _decoders.py:176(decode)
        6    0.000    0.000    0.001    0.000 cookiejar.py:1578(_cookies_from_attrs_set)
       89    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       23    0.000    0.000    0.000    0.000 http11.py:298(is_closed)
       24    0.000    0.000    0.000    0.000 _decoders.py:172(__init__)
       23    0.000    0.000    0.000    0.000 connection.py:195(is_closed)
        2    0.000    0.000    0.000    0.000 response.py:564(__init__)
       12    0.000    0.000    0.000    0.000 cookies.py:349(set_cookie)
       12    0.000    0.000    0.000    0.000 _connection.py:223(start_next_cycle)
        2    0.000    0.000    0.001    0.000 _core_utils.py:417(simplify_schema_references)
       47    0.000    0.000    0.000    0.000 _parser.py:164(__getitem__)
       55    0.000    0.000    0.000    0.000 _policybase.py:311(header_fetch_parse)
       57    0.000    0.000    0.000    0.000 utils.py:51(_has_surrogates)
       48    0.000    0.000    0.000    0.000 request.py:387(get_full_url)
        2    0.000    0.000    0.004    0.002 utils.py:114(proxy_bypass)
        3    0.000    0.000    0.162    0.054 ssl.py:511(wrap_socket)
        2    0.000    0.000    0.000    0.000 message.py:486(<listcomp>)
       48    0.000    0.000    0.000    0.000 _headers.py:102(__init__)
       12    0.000    0.000    0.000    0.000 _urls.py:148(username)
       63    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       24    0.000    0.000    0.000    0.000 _urls.py:321(is_absolute_url)
        4    0.000    0.000    0.000    0.000 <frozen ntpath>:319(expanduser)
       41    0.000    0.000    0.000    0.000 feedparser.py:127(__next__)
       12    0.000    0.000    0.000    0.000 _config.py:208(__init__)
       12    0.000    0.000    0.001    0.000 connection_pool.py:16(__init__)
       23    0.000    0.000    0.000    0.000 parse.py:1189(_splittag)
        2    0.000    0.000    0.182    0.091 client.py:278(_read_status)
       23    0.000    0.000    0.002    0.000 connection.py:185(has_expired)
        8    0.000    0.000    0.000    0.000 url.py:303(_normalize_host)
       62    0.000    0.000    0.000    0.000 _trace.py:53(__exit__)
        3    0.000    0.000    0.003    0.001 _generate_schema.py:909(_generate_md_field_schema)
       12    0.000    0.000    0.000    0.000 _response.py:58(__init__)
        2    0.000    0.000    0.010    0.005 type_adapter.py:33(_get_schema)
       34    0.000    0.000    0.000    0.000 cookies.py:49(get_full_url)
        3    0.000    0.000    0.161    0.054 ssl.py:1372(do_handshake)
       12    0.000    0.000    0.001    0.000 _synchronization.py:280(__init__)
       12    0.000    0.000    0.000    0.000 _headers.py:171(<setcomp>)
        6    0.000    0.000    0.001    0.000 typing.py:1563(__getitem__)
       12    0.000    0.000    0.003    0.000 default.py:116(close)
       13    0.000    0.000    0.000    0.000 typing_extensions.py:530(_caller)
       36    0.000    0.000    0.000    0.000 _synchronization.py:246(__exit__)
        2    0.000    0.000    0.000    0.000 _generate_schema.py:319(__init__)
       12    0.000    0.000    0.006    0.000 _urls.py:341(copy_with)
        2    0.000    0.000    0.000    0.000 response.py:40(assert_header_parsing)
        8    0.000    0.000    0.000    0.000 message.py:591(get_content_type)
       98    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 subprocess.py:1282(_close_pipe_fds)
        1    0.000    0.000    0.000    0.000 http11.py:54(__init__)
       60    0.000    0.000    0.000    0.000 structures.py:58(<genexpr>)
       12    0.000    0.000    0.001    0.000 cookiejar.py:726(is_third_party)
       12    0.000    0.000    0.000    0.000 _base_client.py:1842(make_request_options)
       71    0.000    0.000    0.000    0.000 request.py:337(full_url)
       12    0.000    0.000    0.000    0.000 _receivebuffer.py:147(is_next_line_obviously_invalid_request_line)
       11    0.000    0.000    0.001    0.000 structures.py:40(__init__)
       96    0.000    0.000    0.000    0.000 _exceptions.py:334(request_context)
        8    0.000    0.000    0.000    0.000 _known_annotated_metadata.py:127(expand_grouped_metadata)
        2    0.000    0.000    0.000    0.000 feedparser.py:100(push)
        2    0.000    0.000    0.000    0.000 inspect.py:2972(__init__)
        5    0.000    0.000    0.000    0.000 cookies.py:521(cookiejar_from_dict)
       14    0.000    0.000    0.000    0.000 core_schema.py:3942(_dict_not_none)
        2    0.000    0.000    0.004    0.002 utils.py:765(should_bypass_proxies)
       36    0.000    0.000    0.000    0.000 _utils.py:121(is_given)
       26    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
       24    0.000    0.000    0.000    0.000 _models.py:551(reason_phrase)
       36    0.000    0.000    0.000    0.000 _compat.py:115(get_model_fields)
        1    0.000    0.000    0.028    0.028 platform.py:263(_syscmd_ver)
       12    0.000    0.000    0.000    0.000 _writers.py:88(send_data)
    24/12    0.000    0.000    0.000    0.000 {method 'send' of 'generator' objects}
       36    0.000    0.000    0.000    0.000 _compat.py:109(get_model_config)
       12    0.000    0.000    0.001    0.000 __init__.py:183(dumps)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        2    0.000    0.000    0.002    0.001 _generate_schema.py:436(clean_schema)
     11/2    0.000    0.000    0.000    0.000 _core_utils.py:423(collect_refs)
        5    0.000    0.000    0.000    0.000 _std_types_schema.py:170(datetime_prepare_pydantic_annotations)
       24    0.000    0.000    0.000    0.000 _urlparse.py:359(validate_path)
        4    0.000    0.000    0.000    0.000 _repr.py:85(display_as_type)
       12    0.000    0.000    0.000    0.000 _client.py:370(_merge_url)
    24/20    0.000    0.000    0.003    0.000 typing.py:479(__getitem__)
       24    0.000    0.000    0.000    0.000 _urls.py:333(is_relative_url)
       21    0.000    0.000    0.001    0.000 _decoders.py:76(decode)
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.CreatePipe}
        3    0.000    0.000    0.000    0.000 _generics.py:338(has_instance_in_type)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
       12    0.000    0.000    0.000    0.000 connection_pool.py:265(<listcomp>)
        5    0.000    0.000    0.000    0.000 _known_annotated_metadata.py:361(collect_known_metadata)
        2    0.000    0.000    0.002    0.001 connectionpool.py:1178(_close_pool_connections)
        1    0.000    0.000    0.000    0.000 {built-in method nt.open}
       23    0.000    0.000    0.000    0.000 connection.py:165(can_handle_request)
       12    0.000    0.000    0.000    0.000 cookiejar.py:691(reach)
        1    0.000    0.000    0.048    0.048 sync.py:186(connect_tcp)
        2    0.000    0.000    0.000    0.000 models.py:483(prepare_headers)
        1    0.000    0.000    0.000    0.000 {built-in method winreg.OpenKeyEx}
       13    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       43    0.000    0.000    0.000    0.000 {built-in method time.time}
       12    0.000    0.000    0.000    0.000 _connection.py:341(trailing_data)
       62    0.000    0.000    0.000    0.000 _trace.py:47(__enter__)
       12    0.000    0.000    0.000    0.000 _models.py:663(is_success)
        1    0.000    0.000    0.048    0.048 socket.py:809(create_connection)
      104    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 ssl.py:1263(sendall)
       24    0.000    0.000    0.000    0.000 <string>:1(<module>)
       31    0.000    0.000    0.000    0.000 util.py:19(to_str)
       23    0.000    0.000    0.000    0.000 connection_pool.py:254(<listcomp>)
       13    0.000    0.000    0.000    0.000 _config.py:143(__getattr__)
      9/7    0.000    0.000    0.000    0.000 _generate_schema.py:2147(_extract_get_pydantic_json_schema)
       11    0.000    0.000    0.001    0.000 typing.py:3088(Required)
       12    0.000    0.000    0.000    0.000 _state.py:358(start_next_cycle)
        2    0.000    0.000    0.185    0.092 client.py:1334(getresponse)
        1    0.000    0.000    0.029    0.029 platform.py:1187(platform)
       30    0.000    0.000    0.000    0.000 _parser.py:233(__next)
       24    0.000    0.000    0.000    0.000 <string>:2(__eq__)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:672(_proto_hook)
       46    0.000    0.000    0.000    0.000 queue.py:248(_qsize)
        2    0.000    0.000    0.000    0.000 _compiler.py:241(_optimize_charset)
        1    0.000    0.000    0.018    0.018 subprocess.py:1165(communicate)
       12    0.000    0.000    0.000    0.000 _receivebuffer.py:64(__bytes__)
       26    0.000    0.000    0.000    0.000 cookiejar.py:1141(return_ok_expires)
      126    0.000    0.000    0.000    0.000 parse.py:108(_noop)
       72    0.000    0.000    0.000    0.000 typing.py:1358(<genexpr>)
       12    0.000    0.000    0.000    0.000 __init__.py:1479(info)
       18    0.000    0.000    0.000    0.000 url.py:332(_idna_encode)
        2    0.000    0.000    0.002    0.001 client.py:224(parse_headers)
       12    0.000    0.000    0.000    0.000 _writers.py:94(send_eom)
       24    0.000    0.000    0.000    0.000 connection_pool.py:262(<listcomp>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1335(_get_handles)
        2    0.000    0.000    0.002    0.001 parser.py:41(parse)
       12    0.000    0.000    0.000    0.000 _utils.py:309(sync_elapsed)
        7    0.000    0.000    0.000    0.000 calendar.py:653(timegm)
       36    0.000    0.000    0.000    0.000 _models.py:168(__init__)
        6    0.000    0.000    0.499    0.083 models.py:890(content)
       34    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 connectionpool.py:1050(_new_conn)
        2    0.000    0.000    0.000    0.000 response.py:316(__init__)
       36    0.000    0.000    0.000    0.000 _models.py:93(enforce_stream)
       49    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        2    0.000    0.000    0.003    0.002 adapters.py:359(build_response)
       20    0.000    0.000    0.000    0.000 utils.py:1045(_validate_header_part)
        2    0.000    0.000    0.001    0.001 poolmanager.py:268(clear)
        1    0.000    0.000    0.000    0.000 contextlib.py:546(__exit__)
        1    0.000    0.000    0.000    0.000 _connection.py:155(__init__)
        2    0.000    0.000    0.008    0.004 sessions.py:750(merge_environment_settings)
        6    0.000    0.000    0.000    0.000 type_adapter.py:86(_getattr_no_parents)
       51    0.000    0.000    0.000    0.000 _config.py:208(tail)
        2    0.000    0.000    0.000    0.000 utils.py:76(proxy_bypass_registry)
       35    0.000    0.000    0.000    0.000 message.py:506(set_raw)
        2    0.000    0.000    0.000    0.000 {built-in method today}
     10/2    0.000    0.000    0.000    0.000 _discriminated_union.py:45(inner)
        2    0.000    0.000    0.001    0.001 _parser.py:972(parse)
        6    0.000    0.000    0.000    0.000 url.py:326(<listcomp>)
       12    0.000    0.000    0.000    0.000 _headers.py:121(raw_items)
       13    0.000    0.000    0.000    0.000 <frozen _collections_abc>:778(__contains__)
        4    0.000    0.000    0.000    0.000 _typing_extra.py:117(is_namedtuple)
       28    0.000    0.000    0.000    0.000 typing.py:694(<genexpr>)
        1    0.000    0.000    0.058    0.058 sync.py:142(start_tls)
       58    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        4    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
       26    0.000    0.000    0.000    0.000 cookiejar.py:1135(return_ok_secure)
       12    0.000    0.000    0.000    0.000 typing.py:299(_deduplicate)
       13    0.000    0.000    0.000    0.000 typing_extensions.py:542(_allow_reckless_class_checks)
       72    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        4    0.000    0.000    0.004    0.001 cookies.py:124(extract_cookies_to_jar)
       12    0.000    0.000    0.000    0.000 _models.py:726(raise_for_status)
       35    0.000    0.000    0.000    0.000 _client.py:297(cookies)
       12    0.000    0.000    0.001    0.000 _base_client.py:546(_should_stream_response_body)
        2    0.000    0.000    0.000    0.000 adapters.py:202(__init__)
       12    0.000    0.000    0.000    0.000 _base_client.py:607(user_agent)
        8    0.000    0.000    0.000    0.000 timeout.py:109(__init__)
       12    0.000    0.000    0.014    0.001 _models.py:462(<listcomp>)
       12    0.000    0.000    0.001    0.000 _content.py:182(encode_request)
        2    0.000    0.000    0.002    0.001 _compiler.py:738(compile)
        2    0.000    0.000    0.000    0.000 feedparser.py:137(__init__)
        5    0.000    0.000    0.000    0.000 _std_types_schema.py:204(path_schema_prepare_pydantic_annotations)
       48    0.000    0.000    0.000    0.000 _content.py:33(__iter__)
        2    0.000    0.000    0.000    0.000 queue.py:34(__init__)
        2    0.000    0.000    0.000    0.000 _collections.py:242(__init__)
       12    0.000    0.000    0.000    0.000 threading.py:389(notify_all)
       12    0.000    0.000    0.000    0.000 _client.py:762(_transport_for_url)
        7    0.000    0.000    0.000    0.000 cookiejar.py:81(_timegm)
        4    0.000    0.000    0.000    0.000 utils.py:838(select_proxy)
        3    0.000    0.000    0.000    0.000 inspect.py:2686(__init__)
       12    0.000    0.000    0.299    0.025 _transform.py:74(maybe_transform)
       50    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       12    0.000    0.000    0.000    0.000 _urls.py:231(netloc)
        4    0.000    0.000    0.000    0.000 contextlib.py:509(callback)
        2    0.000    0.000    0.001    0.001 poolmanager.py:331(connection_from_pool_key)
       16    0.000    0.000    0.000    0.000 <frozen _collections_abc>:790(items)
       26    0.000    0.000    0.000    0.000 cookiejar.py:1114(return_ok_version)
        2    0.000    0.000    0.005    0.003 _generate_schema.py:1143(_union_schema)
        3    0.000    0.000    0.000    0.000 {built-in method _winapi.DuplicateHandle}
       12    0.000    0.000    0.000    0.000 _multipart.py:25(get_multipart_boundary_from_content_type)
        7    0.000    0.000    0.000    0.000 _migration.py:262(wrapper)
       76    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      4/2    0.000    0.000    0.000    0.000 _compiler.py:434(_get_literal_prefix)
        3    0.000    0.000    0.000    0.000 typing.py:708(Literal)
        4    0.000    0.000    0.000    0.000 _core_metadata.py:67(build_metadata_dict)
        2    0.000    0.000    0.000    0.000 client.py:971(send)
       10    0.000    0.000    0.000    0.000 structures.py:57(__iter__)
       12    0.000    0.000    0.029    0.002 _base_client.py:619(platform_headers)
       72    0.000    0.000    0.000    0.000 _types.py:125(__bool__)
       12    0.000    0.000    0.000    0.000 _decoders.py:82(flush)
       12    0.000    0.000    0.000    0.000 _urls.py:157(password)
        2    0.000    0.000    0.000    0.000 client.py:248(__init__)
       12    0.000    0.000    0.000    0.000 _models.py:542(http_version)
       12    0.000    0.000    0.000    0.000 _base_client.py:404(_remaining_retries)
        2    0.000    0.000    0.006    0.003 _generate_schema.py:846(_match_generic_type)
        2    0.000    0.000    0.000    0.000 client.py:838(__init__)
        2    0.000    0.000    0.000    0.000 _typing_extra.py:110(is_annotated)
        2    0.000    0.000    0.002    0.001 connection.py:275(close)
        1    0.000    0.000    0.000    0.000 _generate_schema.py:359(_current_generate_schema)
        1    0.000    0.000    0.000    0.000 video.py:9(extract_youtube_video_id)
       12    0.000    0.000    0.000    0.000 _urlparse.py:115(netloc)
        1    0.000    0.000    0.000    0.000 _compiler.py:384(_mk_bitmap)
        2    0.000    0.000    0.002    0.001 parser.py:59(parsestr)
       13    0.000    0.000    0.000    0.000 connection.py:359(<genexpr>)
        2    0.000    0.000    0.002    0.001 adapters.py:446(get_connection_with_tls_context)
       12    0.000    0.000    0.000    0.000 _client.py:277(headers)
       60    0.000    0.000    0.000    0.000 {method 'strip' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 models.py:658(__init__)
       12    0.000    0.000    0.000    0.000 _utils.py:303(sync_start)
        4    0.000    0.000    0.000    0.000 url.py:263(_remove_path_dot_segments)
        2    0.000    0.000    0.193    0.097 connectionpool.py:1091(_validate_conn)
        2    0.000    0.000    0.001    0.001 poolmanager.py:230(_new_pool)
        2    0.000    0.000    0.000    0.000 connection.py:290(putrequest)
